Start Time,End Time,SUBNETWORK,SUBNETWORK Name,Average UL Signal Strength(dbm),Average DL Signal Strength(dbm),SDCCH Blocking,SDCCH Dropped call total number,Voice DL Quality (RxQual 0 to 3),UL Quality (RxQual 0 to 3),TCH Drop Rate,CSSR(Doc),TCH total traffic number FR(erl),TCH total traffic number HR(erl),Handover success rate(%),Operator
08/12/2019 20:00:00,08/12/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,104.0,0.9135,0.9294,0.0086,0.9926,115.9097,194.7694,0.9767,Chinguitel
08/12/2019 20:00:00,08/12/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0008,791.0,0.9013,0.8888,0.0034,0.9963,66.9933,230.8439,0.9927,Chinguitel
08/13/2019 20:00:00,08/13/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0141,269.0,0.9397,0.9247,0.0015,0.9968,139.1381,87.4794,0.9991,Mauritel
08/13/2019 20:00:00,08/13/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0001,76.0,0.9448,0.9391,0.0065,0.996,46.3169,139.6403,0.9885,Mauritel
08/13/2019 20:00:00,08/13/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,105.0,0.9119,0.9297,0.0044,0.993,78.3969,126.3408,0.9883,Chinguitel
08/13/2019 20:00:00,08/13/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-85.0,0.0003,704.0,0.9004,0.8982,0.0046,0.9966,119.0733,10.2922,0.9579,Chinguitel
08/14/2019 20:00:00,08/14/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0059,218.0,0.9384,0.9227,0.0146,0.982,181.2097,147.7089,0.9922,Mauritel
08/14/2019 20:00:00,08/14/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,72.0,0.95,0.9409,0.0059,0.9911,12.2097,28.9333,0.9955,Mauritel
08/14/2019 20:00:00,08/14/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,104.0,0.9177,0.9433,0.0081,0.9824,111.4039,79.7075,0.9964,Chinguitel
08/14/2019 20:00:00,08/14/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0004,662.0,0.9053,0.902,0.0102,0.988,83.7119,10.9597,0.9911,Chinguitel
08/15/2019 20:00:00,08/15/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0022,220.0,0.9441,0.9237,0.0084,0.9937,61.1131,1.6194,0.929,Mauritel
08/15/2019 20:00:00,08/15/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.001,71.0,0.9478,0.9447,0.0293,0.9756,5.5806,193.1661,0.9595,Mauritel
08/15/2019 20:00:00,08/15/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,81.0,0.9218,0.9429,0.0032,0.9961,8.63,279.2583,0.9927,Chinguitel
08/15/2019 20:00:00,08/15/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0002,681.0,0.9074,0.9053,0.0045,0.9956,129.3197,142.3622,0.987,Chinguitel
08/16/2019 20:00:00,08/16/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0044,214.0,0.9436,0.9273,0.008,0.9938,83.9008,8.0758,0.9908,Mauritel
08/16/2019 20:00:00,08/16/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0001,47.0,0.9491,0.941,0.0098999999999999,0.9856,117.4264,85.5458,0.9969,Mauritel
08/16/2019 20:00:00,08/16/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,111.0,0.9148,0.9459,0.0159,0.9923,4.285,146.3358,0.8906,Chinguitel
08/16/2019 20:00:00,08/16/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,633.0,0.9039,0.9085,0.0063,0.9941,73.7208,65.2928,0.9094,Chinguitel
08/17/2019 20:00:00,08/17/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.002,263.0,0.9447,0.9267,0.0128,0.988,114.5619,40.2806,0.9803,Mauritel
08/17/2019 20:00:00,08/17/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,77.0,0.9506,0.9475,0.009,0.7412,48.3714,279.9922,0.8826,Mauritel
08/17/2019 20:00:00,08/17/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,89.0,0.9222,0.9482,0.0032,0.9988,24.66,0.8128,0.9933,Chinguitel
08/17/2019 20:00:00,08/17/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-83.0,0.0001,681.0,0.9083,0.9108,0.0026,0.998,17.2122,8.1814,0.9959,Chinguitel
08/18/2019 20:00:00,08/18/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0032,181.0,0.944,0.9313,0.0152,0.9926,3.3969,120.1733,0.962,Mauritel
08/18/2019 20:00:00,08/18/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0004,51.0,0.9527,0.951,0.005,0.9946,13.3636,419.9153,0.9941,Mauritel
08/18/2019 20:00:00,08/18/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-82.0,0.0001,102.0,0.9133,0.9439,0.0056,0.9988,42.5847,0.4092,1.0,Chinguitel
08/18/2019 20:00:00,08/18/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,670.0,0.9085,0.9096,0.0095,0.9913,83.7028,14.7428,0.9837,Chinguitel
08/19/2019 20:00:00,08/19/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0013,257.0,0.9371,0.9246,0.0056999999999999,0.9928,18.7328,316.4944,0.9936,Mauritel
08/19/2019 20:00:00,08/19/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,101.0,0.9504,0.9444,0.0043,0.991,36.7222,1.0956,0.9969,Mauritel
08/19/2019 20:00:00,08/19/2019 21:00:00,105.0,Kaedi BSC2(105),-84.0,-80.0,0.0016,72.0,0.9279,0.9577,0.0077,0.9743,116.085,73.9011,0.9814,Chinguitel
08/19/2019 20:00:00,08/19/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,622.0,0.9047,0.9079,0.0032,0.9981,123.4056,61.3311,0.9912,Chinguitel
08/20/2019 20:00:00,08/20/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0121,229.0,0.9374,0.928,0.0109,0.9929,118.9364,11.1081,0.9931,Mauritel
08/20/2019 20:00:00,08/20/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,74.0,0.9528,0.9439,0.0018,0.9982,103.1678,4.3336,0.9954,Mauritel
08/20/2019 20:00:00,08/20/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,107.0,0.9226,0.9435,0.0148,0.9774,41.0483,30.2517,0.987,Chinguitel
08/20/2019 20:00:00,08/20/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,672.0,0.9156,0.9189,0.0066,0.9973,5.1439,112.2481,0.9847,Chinguitel
08/21/2019 20:00:00,08/21/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.002,238.0,0.9375,0.9328,0.0021,0.9974,84.0061,159.4378,0.9976,Mauritel
08/21/2019 20:00:00,08/21/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0002,81.0,0.954,0.9469,0.0138,0.9844,67.6394,86.7647,0.9856,Mauritel
08/21/2019 20:00:00,08/21/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0012,123.0,0.9206,0.9452,0.0019,0.9987,37.4661,133.2581,0.9964,Chinguitel
08/21/2019 20:00:00,08/21/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,681.0,0.9082,0.9123,0.0291,0.9876,85.7683,23.6253,0.9364,Chinguitel
08/22/2019 20:00:00,08/22/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0039,233.0,0.9426,0.9323,0.0074,0.9926,93.7936,19.5231,0.9928,Mauritel
08/22/2019 20:00:00,08/22/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.001,61.0,0.9537,0.946,0.018,0.9753,41.6647,26.8858,0.9465,Mauritel
08/22/2019 20:00:00,08/22/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,100.0,0.9257,0.9469,0.0046999999999999,0.9904,4.7756,287.7236,0.9927,Chinguitel
08/22/2019 20:00:00,08/22/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0002,655.0,0.912,0.9133,0.0060999999999999,0.9972,83.1953,2.4353,0.9854,Chinguitel
08/23/2019 20:00:00,08/23/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0007,256.0,0.9415,0.9296,0.0029,0.9968,83.8539,9.0006,0.9877,Mauritel
08/23/2019 20:00:00,08/23/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0002,76.0,0.9495,0.9403,0.0056999999999999,0.9946,74.4931,6.2856,0.9936,Mauritel
08/23/2019 20:00:00,08/23/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,107.0,0.9187,0.9434,0.0116999999999999,0.9852,103.3481,26.9811,0.9518,Chinguitel
08/23/2019 20:00:00,08/23/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,653.0,0.9143,0.9119,0.0149,0.8404,3.8667,256.9972,0.9649,Chinguitel
08/24/2019 20:00:00,08/24/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0022,253.0,0.9432,0.9352,0.0022,0.9959,83.9058,68.2636,0.993,Mauritel
08/24/2019 20:00:00,08/24/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0001,70.0,0.9518,0.9435,0.0026,0.9965,112.3128,6.7036,0.9929,Mauritel
08/24/2019 20:00:00,08/24/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0105,164.0,0.9191,0.9457,0.0315,0.9854,5.7861,0.5536,0.9945,Chinguitel
08/24/2019 20:00:00,08/24/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0021,539.0,0.911,0.9098,0.0065,0.9942,13.89,0.7472,0.9568,Chinguitel
08/25/2019 20:00:00,08/25/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0002,235.0,0.9446,0.9346,0.0112,0.9911,36.1858,1.8753,0.994,Mauritel
08/25/2019 20:00:00,08/25/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0009,68.0,0.951,0.9425,0.0028,0.9989,68.2133,1.5567,0.9875,Mauritel
08/25/2019 20:00:00,08/25/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,87.0,0.929,0.9473,0.0026,0.9979,7.4694,500.1906,0.9919,Chinguitel
08/25/2019 20:00:00,08/25/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,675.0,0.9107,0.9078,0.0107,0.9908,91.5,10.2822,0.9736,Chinguitel
08/26/2019 20:00:00,08/26/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0038,224.0,0.9415,0.9294,0.0016,0.9984,114.4883,27.6686,0.9962,Mauritel
08/26/2019 20:00:00,08/26/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0005,75.0,0.9473,0.9388,0.008,0.9851,85.6281,29.6689,0.9398,Mauritel
08/26/2019 20:00:00,08/26/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0016,107.0,0.9143,0.9466,0.0031,0.9975,132.8289,57.9417,0.9951,Chinguitel
08/26/2019 20:00:00,08/26/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,639.0,0.9083,0.9088,0.0027,0.9961,27.4164,238.8914,0.9968,Chinguitel
08/27/2019 20:00:00,08/27/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0011,224.0,0.9422,0.9288,0.0069,0.9954,93.48,8.6003,0.9869,Mauritel
08/27/2019 20:00:00,08/27/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,61.0,0.9514,0.9433,0.0051,0.9932,92.9694,22.6786,0.987,Mauritel
08/27/2019 20:00:00,08/27/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,118.0,0.917,0.9432,0.0159,0.9849,89.7433,14.2869,0.9913,Chinguitel
08/27/2019 20:00:00,08/27/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,594.0,0.9087,0.9158,0.0031,0.9983,125.6078,11.2561,0.9909,Chinguitel
08/28/2019 20:00:00,08/28/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0015,218.0,0.9358,0.9315,0.0069999999999999,0.994,57.3881,1.1583,0.9936,Mauritel
08/28/2019 20:00:00,08/28/2019 21:00:00,102.0,NDB BSC2(102),-84.0,-77.0,0.0077,132.0,0.9455,0.9412,0.0025,0.9985,68.8158,20.5422,0.9988,Mauritel
08/28/2019 20:00:00,08/28/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,104.0,0.9134,0.9433,0.0072,0.9951,46.7328,74.2892,0.9844,Chinguitel
08/28/2019 20:00:00,08/28/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0002,712.0,0.9087,0.9135,0.0105,0.9905,36.3411,2.5294,0.9912,Chinguitel
08/29/2019 20:00:00,08/29/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0828,300.0,0.9453,0.9318,0.0086,0.9895,52.0175,8.3306,0.9901,Mauritel
08/29/2019 20:00:00,08/29/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-74.0,0.0,67.0,0.9522,0.9425,0.0187999999999999,0.9838,39.9828,11.4797,0.9427,Mauritel
08/29/2019 20:00:00,08/29/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-82.0,0.0,115.0,0.9167,0.9448,0.0107,0.9851,23.6869,1.5192,0.9958,Chinguitel
08/29/2019 20:00:00,08/29/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,638.0,0.9104,0.9132,0.0036,0.9957,106.4086,21.1389,0.9936,Chinguitel
08/30/2019 20:00:00,08/30/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0021,296.0,0.9433,0.9282,0.003,0.9971,36.1194,255.0797,0.9967,Mauritel
08/30/2019 20:00:00,08/30/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0033,83.0,0.9512,0.9409,0.0072,0.9947,138.3769,38.55,0.9916,Mauritel
08/30/2019 20:00:00,08/30/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-82.0,0.0,76.0,0.9111,0.9424,0.0095,0.9879,74.9164,12.0461,0.9784,Chinguitel
08/30/2019 20:00:00,08/30/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,643.0,0.9063,0.911,0.0037,0.995,53.4867,162.2603,0.9938,Chinguitel
08/31/2019 20:00:00,08/31/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0083,263.0,0.9445,0.9316,0.0073,0.9912,3.1114,319.7942,0.9926,Mauritel
08/31/2019 20:00:00,08/31/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0004,69.0,0.9421,0.9342,0.0012,0.997,60.35,25.4456,0.9951,Mauritel
08/31/2019 20:00:00,08/31/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,90.0,0.9175,0.9456,0.1135999999999999,0.9731,2.7833,0.0,1.0,Chinguitel
08/31/2019 20:00:00,08/31/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,683.0,0.9067,0.9144,0.0036,0.9981,66.5436,8.7908,0.9939,Chinguitel
09/01/2019 20:00:00,09/01/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0029,261.0,0.9457,0.9262,0.0128,0.9903,66.5692,1.6033,0.9928,Mauritel
09/01/2019 20:00:00,09/01/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0036,88.0,0.952,0.9414,0.0097,0.9815,95.9403,69.7856,0.989,Mauritel
09/01/2019 20:00:00,09/01/2019 21:00:00,105.0,Kaedi BSC2(105),-87.0,-83.0,0.0,106.0,0.9041,0.9363,0.0153,0.9699,36.9069,63.9061,0.9859,Chinguitel
09/01/2019 20:00:00,09/01/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,656.0,0.9036,0.9145,0.0078,0.982,114.9997,94.7158,0.9021,Chinguitel
09/02/2019 20:00:00,09/02/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.5971,226.0,0.9513,0.9297,0.0168,0.9857,67.2003,1.1186,0.984,Mauritel
09/02/2019 20:00:00,09/02/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0002,64.0,0.9499,0.9394,0.0054,0.9961,127.3411,31.6672,0.9934,Mauritel
09/02/2019 20:00:00,09/02/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.034,884.0,0.9184,0.9495,0.005,0.9954,70.4761,93.5753,0.9827,Chinguitel
09/02/2019 20:00:00,09/02/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0149,942.0,0.8997,0.9119,0.0178,0.9749,120.5492,42.6039,0.9669,Chinguitel
09/03/2019 20:00:00,09/03/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0084,399.0,0.9422,0.9321,0.0012,0.9981,6.2903,621.6786,0.9932,Mauritel
09/03/2019 20:00:00,09/03/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.006,97.0,0.9509,0.9401,0.0246,0.9709,2.9475,144.5011,0.9408,Mauritel
09/03/2019 20:00:00,09/03/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,79.0,0.9113,0.948,0.0127,0.991,74.2656,58.6306,0.9384,Chinguitel
09/03/2019 20:00:00,09/03/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0009,728.0,0.902,0.9102,0.0081,0.9914,27.9594,9.7942,0.9932,Chinguitel
09/04/2019 20:00:00,09/04/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0115,404.0,0.9505,0.9275,0.0137,0.9893,5.9328,0.0,1.0,Mauritel
09/04/2019 20:00:00,09/04/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,66.0,0.9534,0.9422,0.003,0.9978,47.6797,9.1442,0.9928,Mauritel
09/04/2019 20:00:00,09/04/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0,76.0,0.9148,0.9465,0.0024,0.9931,48.665,174.9581,0.9974,Chinguitel
09/04/2019 20:00:00,09/04/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0003,645.0,0.9045,0.9128,0.0051,0.9961,14.8522,0.0786,1.0,Chinguitel
09/05/2019 20:00:00,09/05/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0036,356.0,0.9465,0.9277,0.005,0.9876,157.1447,139.9981,0.9882,Mauritel
09/05/2019 20:00:00,09/05/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0002,83.0,0.9455,0.9386,0.0062,0.9902,22.3131,250.6369,0.9204,Mauritel
09/05/2019 20:00:00,09/05/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,99.0,0.9166,0.946,0.004,0.9966,64.8464,2.4647,0.994,Chinguitel
09/05/2019 20:00:00,09/05/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0004,612.0,0.9052,0.9122,0.0045,0.9954,83.8247,9.4736,0.9866,Chinguitel
09/06/2019 20:00:00,09/06/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0758,285.0,0.948,0.9214,0.0017,0.9979,16.7906,339.7228,0.9923,Mauritel
09/06/2019 20:00:00,09/06/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,50.0,0.9516,0.9471,0.0097,0.9929,17.0092,0.0,0.996,Mauritel
09/06/2019 20:00:00,09/06/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0133,202.0,0.9192,0.9446,0.0102,0.9938,124.5208,10.7894,1.0,Chinguitel
09/06/2019 20:00:00,09/06/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0006,745.0,0.9064,0.9106,0.0116,0.993,110.8167,36.0097,0.9854,Chinguitel
09/07/2019 20:00:00,09/07/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0264,409.0,0.9421,0.9279,0.0016,0.9983,106.0947,40.6642,0.9941,Mauritel
09/07/2019 20:00:00,09/07/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,77.0,0.9544,0.9495,0.0017,0.9981,145.7869,28.5444,0.9973,Mauritel
09/07/2019 20:00:00,09/07/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0069,214.0,0.915,0.9435,0.0101,0.9921,131.0206,37.2178,0.9722,Chinguitel
09/07/2019 20:00:00,09/07/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0018,719.0,0.9,0.9115,0.0149,0.9843,96.445,78.0089,0.938,Chinguitel
09/08/2019 20:00:00,09/08/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.037,435.0,0.9367,0.9241,0.0185,0.9603,61.3019,95.2292,0.9791,Mauritel
09/08/2019 20:00:00,09/08/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0018,78.0,0.9544,0.9483,0.0109,0.9852,74.4047,12.8669,0.9951,Mauritel
09/08/2019 20:00:00,09/08/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0001,85.0,0.9157,0.9474,0.0049,0.9932,7.7392,83.2644,0.9723,Chinguitel
09/08/2019 20:00:00,09/08/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0031,1050.0,0.9075,0.9096,0.0029,0.9945,126.0722,74.0628,0.9967,Chinguitel
09/09/2019 20:00:00,09/09/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0024,310.0,0.9403,0.9301,0.0022,0.9972,131.9894,44.0233,0.9934,Mauritel
09/09/2019 20:00:00,09/09/2019 21:00:00,102.0,NDB BSC2(102),-78.0,-72.0,0.0014,31.0,0.9835,1.0,0.0063,0.997,89.0406,3.3264,0.9967,Mauritel
09/09/2019 20:00:00,09/09/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,83.0,0.9199,0.9476,0.0043,0.9893,7.9067,1.0594,0.9977,Chinguitel
09/09/2019 20:00:00,09/09/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0009,607.0,0.9098,0.9147,0.0060999999999999,0.9941,48.2394,0.7339,0.9892,Chinguitel
09/10/2019 20:00:00,09/10/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0028,283.0,0.9414,0.9297,0.0137,0.9912,146.7944,46.2306,0.9393,Mauritel
09/10/2019 20:00:00,09/10/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,89.0,0.9529,0.9448,0.0051,0.9915,4.4272,508.6536,0.9923,Mauritel
09/10/2019 20:00:00,09/10/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,87.0,0.9125,0.9456,0.0022,0.9983,108.7975,3.935,0.9949,Chinguitel
09/10/2019 20:00:00,09/10/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.001,643.0,0.905,0.9121,0.004,0.9967,128.0839,30.3625,0.9925,Chinguitel
09/11/2019 20:00:00,09/11/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0013,319.0,0.9361,0.9273,0.0027,0.9882,11.8642,318.7528,0.9945,Mauritel
09/11/2019 20:00:00,09/11/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0001,78.0,0.9537,0.9484,0.0083,0.9893,39.0453,24.7525,0.994,Mauritel
09/11/2019 20:00:00,09/11/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,78.0,0.9147,0.9434,0.0032,0.9975,141.6547,89.2186,0.9948,Chinguitel
09/11/2019 20:00:00,09/11/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0008,704.0,0.902,0.9112,0.0019,0.9979,10.1481,194.9453,0.9929,Chinguitel
09/12/2019 20:00:00,09/12/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0086,454.0,0.9343,0.9325,0.0034999999999999,0.9961,75.3436,55.68,0.9956,Mauritel
09/12/2019 20:00:00,09/12/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,72.0,0.9544,0.9456,0.0052,0.996,56.0203,2.1919,0.9951,Mauritel
09/12/2019 20:00:00,09/12/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,121.0,0.9187,0.9494,0.0028,0.9984,80.8039,252.7689,0.983,Chinguitel
09/12/2019 20:00:00,09/12/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0288,2266.0,0.8897,0.9126,0.0185,0.9829,33.8044,0.5094,0.9898,Chinguitel
09/13/2019 20:00:00,09/13/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-82.0,0.0178,454.0,0.934,0.9306,0.0103,0.991,106.1514,71.4675,0.9941,Mauritel
09/13/2019 20:00:00,09/13/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,75.0,0.9517,0.9506,0.0092,0.9898,32.0244,0.5078,0.9951,Mauritel
09/13/2019 20:00:00,09/13/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-82.0,0.0002,99.0,0.9124,0.9459,0.0081999999999999,0.9888,6.1292,107.8569,0.9935,Chinguitel
09/13/2019 20:00:00,09/13/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0004,654.0,0.9068,0.9154,0.0084,0.9936,25.2286,0.4936,0.9711,Chinguitel
09/14/2019 20:00:00,09/14/2019 21:00:00,101.0,NKC BSC2(101),-89.0,-83.0,0.0172,611.0,0.9393,0.9297,0.0012,0.9983,170.3053,31.7411,0.9948,Mauritel
09/14/2019 20:00:00,09/14/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,55.0,0.9531,0.9425,0.0013,0.9967,59.7783,252.03,0.9974,Mauritel
09/14/2019 20:00:00,09/14/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,84.0,0.9205,0.9448,0.0011,0.997,86.9439,283.3358,0.9974,Chinguitel
09/14/2019 20:00:00,09/14/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0005,661.0,0.9071,0.9157,0.0192999999999999,0.9838,112.4614,20.8669,0.9975,Chinguitel
